002024,苏宁易购,7.2
002025,航天电器,8.2
002026,山东威达,7.1
002027,分众传媒,7.8
002028,思源电气,7.3
002029,七匹狼,6.4
002030,达安基因,7.1
002031,巨轮智能,6.4
002032,苏泊尔,6.8
002033,丽江股份,7.2
002034,旺能环境,7.2
002035,华帝股份,7.0
002036,联创电子,6.8
002037,保利联合,5.8
002038,双鹭药业,6.9
002039,黔源电力,7.1
002040,南京港,6.8
002041,登海种业,5.4
002042,华孚时尚,6.2
002043,兔宝宝,5.6
002044,美年健康,6.3
002045,国光电器,5.7
002046,轴研科技,6.2
002047,宝鹰股份,6.8
002048,宁波华翔,7.1
002049,紫光国微,7.9
002050,三花智控,8.3
002051,中工国际,7.1
002052,同洲电子,5.6
002053,云南能投,7.6
002054,德美化工,6.3
002055,得润电子,7.1
002056,横店东磁,7.5
002057,中钢天源,6.4
002058,威尔泰,6.4
002059,云南旅游,6.9
002060,粤水电,6.4
002061,浙江交科,5.9
002062,宏润建设,6.1
002063,远光软件,8.0
002064,华峰氨纶,7.1
002065,东华软件,7.5
002066,瑞泰科技,5.9
002067,景兴纸业,7.0
002068,黑猫股份,6.0
002069,獐子岛,5.9
002071,长城影视,6.7
002072,*ST凯瑞,6.7
002073,软控股份,6.7
002074,国轩高科,7.0
002075,沙钢股份,7.1
002076,雪莱特,6.3
002077,大港股份,6.1
002078,太阳纸业,7.3
002079,苏州固锝,7.4
002080,中材科技,7.6
002081,金螳螂,7.4
002082,万邦德,6.6
002083,孚日股份,5.7
002084,海鸥住工,6.9
002085,万丰奥威,6.7
002086,ST东海洋,5.5
002087,新野纺织,6.1
002088,鲁阳节能,6.3
002089,*ST新海,6.0
002090,金智科技,6.0
002091,江苏国泰,7.7
002092,中泰化学,6.5
002093,国脉科技,6.9
002094,青岛金王,5.5
002095,生意宝,6.9
002096,南岭民爆,4.6
002097,山河智能,6.9
002098,浔兴股份,6.1
002099,海翔药业,7.0
002100,天康生物,6.4
002101,广东鸿图,6.1
002102,ST冠福,5.7
002103,广博股份,5.5
002104,恒宝股份,6.7
002105,信隆健康,6.3
002106,莱宝高科,7.9
002107,沃华医药,5.7
002108,沧州明珠,7.0
002109,兴化股份,6.3
