000159,国际实业,55.49,-5.84,9.46264744429882,46.5614128980466,2,60.5,4.98649935393344,-15.36,1,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿减弱。,2020/4/10 16:30:00
000166,申万宏源,70.39,-3.95,87.391874180865,47.6114946818436,11,63.21,4.78598700360638,1.60000000000001,1,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000301,东方盛虹,73.58,-2.3,95.045871559633,45.6788321167883,32,60.79,5.27528480276719,2.01000000000001,1,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000333,美的集团,82.67,3.55,99.8689384010485,44.2028985507246,12,78.86,5.06117565331003,0.640000000000001,1,近日消息面活跃，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地优秀，市场关注意愿无明显变化。,2020/4/10 16:30:00
000338,潍柴动力,74.47,-4.26000000000001,96.2516382699869,45.1624293785311,3,68.16,6.74641816706065,3.2,1,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000400,许继电气,72.95,-6.39999999999999,93.8925294888598,45.4331941544885,25,78.26,8.01604757771457,12.22,1,近日消息面活跃，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿增强。,2020/4/10 16:30:00
000401,冀东水泥,78.76,-2.63,99.1612057667104,44.8927477017365,4,66.75,6.49430543438394,1.78,1,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000402,金融街,65.89,-4.17,66.1074705111402,49.7145467001599,3,60.38,5.14347407704732,-2.88,1,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000403,双林生物,71.65,-0.859999999999999,91.0878112712975,46.0158934707904,4,57.54,4.74450782229836,7.36,1,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。,2020/4/10 16:30:00
000404,长虹华意,63.07,-3.66999999999999,47.4180865006553,50.2637400034031,1,63,5.32040854962706,-2.56,1,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000407,胜利股份,68.95,-5.14999999999999,81.7300131061599,48.2705172132485,0,58.03,3.36528501853091,9.92,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。,2020/4/10 16:30:00
000408,藏格控股,61.36,0.810000000000002,36.6186107470511,49.708057609965,0,62.29,5.1899963473933,-0.32,1,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000409,ST地矿,54.42,-3.07,6.84141546526867,48.1265914878138,2,61.11,4.23545162746136,-0.32,1,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000410,*ST沈机,57.44,-1.44,15.8060288335518,50.5151156899172,0,63.32,5.60393620290697,0,1,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000411,英特集团,66.75,-2.27,71.1664482306684,49.0774060179159,0,62.06,6.04146834017611,5.12,1,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。,2020/4/10 16:30:00
000413,东旭光电,61.41,-3.18000000000001,36.959370904325,49.8404100976884,12,58.46,4.73768853555995,-5.76,1,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿减弱。,2020/4/10 16:30:00
000415,渤海租赁,59.05,-8.62,22.8571428571429,50.1572129291913,9,56.35,4.82321976784412,2.24,1,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000416,民生控股,58.82,-6.83000000000001,21.5465268676278,49.9275839368005,5,56.87,4.99585589688085,1.92,1,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000417,合肥百货,58.68,-5.3,20.9436435124508,49.8922123416869,3,49.07,3.12360851989852,2.88,1,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000419,通程控股,58.64,-0.75,20.7339449541284,49.9932276852228,0,59.27,5,2.24,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000420,吉林化纤,62.7,-2.77,44.954128440367,50.0219548608062,26,54.83,7.02071759215016,-18.56,1,近日消息面活跃，主力资金有流出迹象，短期呈现上升趋势。公司质地较差，市场关注意愿减弱。,2020/4/10 16:30:00
000421,南京公用,60.5,-3.66,31.4023591087811,50.132149275822,1,69.65,5.17752167259797,1.6,1,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000422,ST宜化,60.23,-5.15,29.6985583224115,50.119982547993,0,67.07,5.42753227130488,1.92,1,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000423,东阿阿胶,61.29,-3.4,36.1992136304063,49.7890709310311,3,71.98,6.78455213043989,4.80000000000001,1,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000425,徐工机械,71.91,-9.83,91.6382699868938,46.044286191165,6,61.97,9.86557997478253,-9.92,1,近日消息面活跃，主力资金无明显迹象，短期呈现上升趋势。公司质地优秀，市场关注意愿减弱。,2020/4/10 16:30:00
000426,兴业矿业,56.95,-7.7,13.8401048492792,49.3293591654247,0,67.8,5.97937068800008,0.32,1,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000428,华天酒店,59.95,-3.45,27.8636959370904,50.1175416993171,7,52.05,11.4999239323188,3.19999999999999,1,近日消息面活跃，主力资金有流出迹象，短期呈现上升趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000429,粤高速A,72.45,-3.44,92.7653997378768,45.7754139973407,29,70.27,7.69251020141711,2.23999999999999,1,近日消息面活跃，主力资金有介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000430,张家界,57.11,-6.66,14.5478374836173,49.7280638143582,0,63.9,7.25876314947827,0,1,近日消息面无变化，主力资金无明显迹象，短期呈现上升趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000488,晨鸣纸业,67.73,-2.84999999999999,76.7758846657929,48.1518558447559,11,70.81,8.54982270431688,1.11,1,近日消息面活跃，主力资金有介入迹象，短期呈现上升趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000498,山东路桥,64.34,-4.48999999999999,56.0419397116645,49.9526739233318,12,63.52,5.3154895541201,-10.56,1,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。,2020/4/10 16:30:00
000501,鄂武商A,61.28,-4.3,36.0419397116645,49.7785215080224,6,70.66,5.40542764481503,-5.76,1,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿减弱。,2020/4/10 16:30:00
000502,绿景控股,57.97,-1.83,17.9554390563565,50.4426129426129,2,51.84,5.48559866767622,2.88,1,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000503,国新健康,57.51,-2.68,15.9370904325033,50.609857978279,0,61.24,6.94418593534578,-3.52,1,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000504,*ST生物,54.69,-8.38,7.3656618610747,47.9826608869623,2,65.66,6.21494739809085,1.27999999999999,1,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000505,京粮控股,54.9,-2.84,7.86369593709043,47.112366603892,10,34.7,6.04388849429304,-12.16,1,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿减弱。,2020/4/10 16:30:00
000506,中润资源,57.94,1.16,17.7981651376147,50.4594180704441,0,52.65,5.11022826598416,1.27999999999999,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000507,珠海港,62.33,-6.09,42.5688073394495,49.6940795393198,18,69.66,5.24907819855195,0,1,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000509,华塑控股,45.66,-1.3,1.46788990825688,45.945945945946,4,51.99,-1.17825418556778,-1.28,1,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000510,新金路,60.42,-4.47,31.0615989515072,50.0428449014567,0,59.37,4.74479184112114,-8.96,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿减弱。,2020/4/10 16:30:00
000513,丽珠集团,79.29,-4.30999999999999,99.4233289646134,44.7910535609182,13,65.93,5.29087925804869,8.26000000000001,1,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。,2020/4/10 16:30:00
000514,渝开发,65.13,-5.47,61.4416775884666,49.6708511941213,10,58.87,2.77422041123682,-8.96,1,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。,2020/4/10 16:30:00
000516,国际医学,56.61,-8.44,12.5557011795544,48.7205523964257,0,56.48,5.85310146907791,9.92,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿增强。,2020/4/10 16:30:00
000517,荣安地产,64.73,-7.03999999999999,58.7155963302752,50.0038738668939,2,64.14,5.18051534176185,-0.960000000000001,1,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000518,四环生物,62.85,-6.94,45.9501965923984,50.0479135813224,0,59.29,6.14595583961056,6.4,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿增强。,2020/4/10 16:30:00
000519,中兵红箭,70.95,3.90000000000001,89.2791612057667,46.5568565191506,4,84.24,15.2822271601343,0.320000000000007,1,近日消息面活跃，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000520,长航凤凰,61.88,1.19,39.9737876802097,49.4678864824496,3,62.54,4.69775241584716,-1.28,1,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000521,长虹美菱,60.66,-3.92,32.4508519003932,50.1965246172942,0,68.08,6.06782631261038,-5.44,1,近日消息面无变化，主力资金有介入迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿减弱。,2020/4/10 16:30:00
000523,广州浪奇,57.54,-7.06,16.1467889908257,50.5821689953426,2,59.2,7.36608038392726,-3.52,1,近日消息面一般，主力资金有流出迹象，短期呈现上升趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000524,岭南控股,74.84,-1.59999999999999,96.6710353866317,45.2371695178849,0,80.06,12.7676802454909,4.8,1,近日消息面无变化，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
